Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
MRK 501,00030793156,56009.43,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.02 ± 0.02,-,-,-,-,-,(2.87 ± 0.06) × 10⁻¹¹,-,-
MRK 501,00030793157,56011.62,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.02 ± 0.03,-,-,-,-,-,(2.87 ± 0.07) × 10⁻¹¹,-,-
MRK 501,00030793158,56015.46,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.08 ± 0.02,-,-,-,-,-,(2.7 ± 0.06) × 10⁻¹¹,-,-
MRK 501,00030793159,56017.32,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.08 ± 0.02,-,-,-,-,-,(2.7 ± 0.06) × 10⁻¹¹,-,-
MRK 501,00030793160,56019.22,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.12 ± 0.04,14.67 ± 0.03,13.92 ± 0.04,14.1 ± 0.04,14.12 ± 0.03,14.06 ± 0.04,(3.01 ± 0.1) × 10⁻¹¹,(0.41 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(2.66 ± 0.09) × 10⁻¹¹,(2.66 ± 0.07) × 10⁻¹¹,(2.9 ± 0.1) × 10⁻¹¹
MRK 501,00030793161,56019.46,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.06 ± 0.03,14.6 ± 0.03,13.94 ± 0.03,14.05 ± 0.03,14.06 ± 0.03,13.99 ± 0.03,(0.32 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.78 ± 0.08) × 10⁻¹¹,(2.83 ± 0.07) × 10⁻¹¹,(3.1 ± 0.09) × 10⁻¹¹
MRK 501,00030793162,56023.08,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.07 ± 0.03,14.6 ± 0.03,13.91 ± 0.03,14.05 ± 0.03,14.08 ± 0.03,14.02 ± 0.03,(3.13 ± 0.09) × 10⁻¹¹,(0.44 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.78 ± 0.07) × 10⁻¹¹,(2.78 ± 0.07) × 10⁻¹¹,(3.02 ± 0.08) × 10⁻¹¹
MRK 501,00030793163,56027.55,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.08 ± 0.03,14.62 ± 0.03,13.91 ± 0.03,14.07 ± 0.03,14.04 ± 0.03,13.95 ± 0.03,(3.12 ± 0.09) × 10⁻¹¹,(0.43 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.73 ± 0.07) × 10⁻¹¹,(2.87 ± 0.07) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
MRK 501,00030793164,56032.18,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.14 ± 0.03,14.73 ± 0.03,14.01 ± 0.03,14.12 ± 0.03,14.13 ± 0.03,14.04 ± 0.03,(2.93 ± 0.08) × 10⁻¹¹,(0.39 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(2.6 ± 0.07) × 10⁻¹¹,(2.65 ± 0.06) × 10⁻¹¹,(2.96 ± 0.08) × 10⁻¹¹
MRK 501,00030793165,56034.25,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.03 ± 0.03,14.59 ± 0.03,13.92 ± 0.03,14.01 ± 0.03,14.06 ± 0.03,13.99 ± 0.03,(0.32 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(2.9 ± 0.08) × 10⁻¹¹,(2.83 ± 0.07) × 10⁻¹¹,(3.1 ± 0.09) × 10⁻¹¹
MRK 501,00030793166,56036.05,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.09 ± 0.03,14.61 ± 0.03,13.9 ± 0.03,14.03 ± 0.03,14.09 ± 0.03,14.0 ± 0.03,(3.08 ± 0.09) × 10⁻¹¹,(0.44 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.84 ± 0.08) × 10⁻¹¹,(2.76 ± 0.07) × 10⁻¹¹,(3.06 ± 0.09) × 10⁻¹¹
MRK 501,00030793167,56038.38,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.11 ± 0.03,14.64 ± 0.03,13.94 ± 0.03,14.07 ± 0.03,14.09 ± 0.03,14.03 ± 0.03,(3.02 ± 0.09) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.74 ± 0.07) × 10⁻¹¹,(2.75 ± 0.07) × 10⁻¹¹,(3.0 ± 0.08) × 10⁻¹¹
MRK 501,00030793168,56040.13,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.1 ± 0.03,14.61 ± 0.03,13.94 ± 0.03,14.11 ± 0.03,14.08 ± 0.03,13.98 ± 0.03,(3.05 ± 0.09) × 10⁻¹¹,(0.44 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.64 ± 0.07) × 10⁻¹¹,(2.78 ± 0.07) × 10⁻¹¹,(3.13 ± 0.09) × 10⁻¹¹
MRK 501,00030793169,56042.4,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.12 ± 0.03,14.61 ± 0.03,13.91 ± 0.03,14.09 ± 0.03,14.16 ± 0.03,14.04 ± 0.03,(2.98 ± 0.09) × 10⁻¹¹,(0.44 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.7 ± 0.07) × 10⁻¹¹,(2.57 ± 0.06) × 10⁻¹¹,(2.96 ± 0.09) × 10⁻¹¹
MRK 501,00030793170,56044.01,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.01 ± 0.03,14.6 ± 0.03,13.9 ± 0.03,14.04 ± 0.03,14.05 ± 0.03,13.97 ± 0.03,(0.33 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.82 ± 0.08) × 10⁻¹¹,(2.85 ± 0.07) × 10⁻¹¹,(3.15 ± 0.09) × 10⁻¹¹
MRK 501,00030793171,56046.42,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.02 ± 0.03,14.56 ± 0.03,13.87 ± 0.03,14.01 ± 0.03,14.03 ± 0.03,13.98 ± 0.03,(0.33 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰,(2.9 ± 0.08) × 10⁻¹¹,(2.91 ± 0.07) × 10⁻¹¹,(3.14 ± 0.09) × 10⁻¹¹
MRK 501,00030793172,56047.42,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.03 ± 0.03,14.57 ± 0.03,13.91 ± 0.03,14.0 ± 0.03,14.02 ± 0.03,13.96 ± 0.03,(0.33 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.93 ± 0.08) × 10⁻¹¹,(2.93 ± 0.07) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
MRK 501,00030793173,56048.15,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.0 ± 0.03,14.55 ± 0.03,13.92 ± 0.03,14.03 ± 0.03,14.05 ± 0.03,13.96 ± 0.03,(0.34 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.84 ± 0.08) × 10⁻¹¹,(2.84 ± 0.07) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
MRK 501,00030793174,56053.09,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.11 ± 0.03,14.62 ± 0.03,13.93 ± 0.03,14.11 ± 0.03,14.14 ± 0.03,14.06 ± 0.03,(3.04 ± 0.09) × 10⁻¹¹,(0.43 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(2.64 ± 0.07) × 10⁻¹¹,(2.62 ± 0.06) × 10⁻¹¹,(2.9 ± 0.08) × 10⁻¹¹
MRK 501,00030793175,56054.95,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.12 ± 0.03,14.67 ± 0.03,13.94 ± 0.03,14.14 ± 0.03,14.15 ± 0.03,14.05 ± 0.03,(2.98 ± 0.09) × 10⁻¹¹,(0.41 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.56 ± 0.07) × 10⁻¹¹,(2.6 ± 0.06) × 10⁻¹¹,(2.94 ± 0.08) × 10⁻¹¹
MRK 501,00030793176,56056.03,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.14 ± 0.03,14.67 ± 0.03,13.97 ± 0.03,14.14 ± 0.03,14.17 ± 0.03,14.11 ± 0.03,(2.94 ± 0.09) × 10⁻¹¹,(0.41 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(2.57 ± 0.07) × 10⁻¹¹,(2.55 ± 0.06) × 10⁻¹¹,(2.79 ± 0.08) × 10⁻¹¹
MRK 501,00030793177,56059.36,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.2 ± 0.03,14.65 ± 0.03,13.95 ± 0.03,14.13 ± 0.03,14.18 ± 0.03,14.13 ± 0.03,(2.79 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.58 ± 0.07) × 10⁻¹¹,(2.54 ± 0.06) × 10⁻¹¹,(2.74 ± 0.08) × 10⁻¹¹
MRK 501,00030793178,56061.34,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.17 ± 0.03,14.66 ± 0.03,13.97 ± 0.04,14.17 ± 0.03,14.18 ± 0.04,14.15 ± 0.04,(2.86 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(2.5 ± 0.07) × 10⁻¹¹,(2.53 ± 0.09) × 10⁻¹¹,(2.68 ± 0.1) × 10⁻¹¹
MRK 501,00030793179,56066.31,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.2 ± 0.03,14.67 ± 0.03,13.99 ± 0.03,14.14 ± 0.03,14.16 ± 0.03,-,(2.77 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(2.57 ± 0.07) × 10⁻¹¹,(2.59 ± 0.06) × 10⁻¹¹,-
MRK 501,00030793181,56073.34,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.1 ± 0.03,14.64 ± 0.03,13.91 ± 0.03,14.1 ± 0.03,14.19 ± 0.03,14.07 ± 0.03,(3.04 ± 0.09) × 10⁻¹¹,(0.43 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.65 ± 0.07) × 10⁻¹¹,(2.52 ± 0.06) × 10⁻¹¹,(2.89 ± 0.08) × 10⁻¹¹
MRK 501,00030793184,56074.09,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.13 ± 0.04,14.19 ± 0.03,14.1 ± 0.04,-,-,-,(2.6 ± 0.08) × 10⁻¹¹,(2.5 ± 0.06) × 10⁻¹¹,(2.79 ± 0.1) × 10⁻¹¹
MRK 501,00030793185,56076.06,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.16 ± 0.03,14.65 ± 0.03,-,14.09 ± 0.03,14.13 ± 0.03,-,(2.89 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,-,(2.68 ± 0.07) × 10⁻¹¹,(2.64 ± 0.07) × 10⁻¹¹,-
MRK 501,00030793186,56077.28,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.15 ± 0.03,14.17 ± 0.03,14.09 ± 0.03,-,-,-,(2.53 ± 0.06) × 10⁻¹¹,(2.55 ± 0.06) × 10⁻¹¹,(2.82 ± 0.08) × 10⁻¹¹
MRK 501,00030793187,56078.21,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.13 ± 0.03,14.15 ± 0.03,14.08 ± 0.03,-,-,-,(2.6 ± 0.07) × 10⁻¹¹,(2.59 ± 0.07) × 10⁻¹¹,(2.86 ± 0.09) × 10⁻¹¹
MRK 501,00030793188,56078.43,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.14 ± 0.03,14.16 ± 0.03,14.11 ± 0.03,-,-,-,(2.57 ± 0.06) × 10⁻¹¹,(2.58 ± 0.06) × 10⁻¹¹,(2.78 ± 0.08) × 10⁻¹¹
MRK 501,00030793189,56086.98,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.17 ± 0.03,14.68 ± 0.03,13.97 ± 0.03,14.21 ± 0.03,14.21 ± 0.03,14.18 ± 0.03,(2.85 ± 0.08) × 10⁻¹¹,(0.41 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(2.4 ± 0.07) × 10⁻¹¹,(2.47 ± 0.06) × 10⁻¹¹,(2.61 ± 0.08) × 10⁻¹¹
MRK 501,00030793190,56089.05,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.24 ± 0.03,14.7 ± 0.03,13.98 ± 0.03,14.27 ± 0.03,14.43 ± 0.03,14.31 ± 0.03,(2.69 ± 0.08) × 10⁻¹¹,(0.4 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(2.28 ± 0.06) × 10⁻¹¹,(2.0 ± 0.05) × 10⁻¹¹,(2.3 ± 0.07) × 10⁻¹¹
MRK 501,00030793191,56090.05,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.17 ± 0.03,14.66 ± 0.03,13.94 ± 0.03,14.21 ± 0.03,14.21 ± 0.03,14.16 ± 0.03,(2.86 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.41 ± 0.07) × 10⁻¹¹,(2.45 ± 0.06) × 10⁻¹¹,(2.66 ± 0.08) × 10⁻¹¹
MRK 501,00030793192,56090.93,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.17 ± 0.03,14.66 ± 0.03,14.0 ± 0.03,14.13 ± 0.03,14.19 ± 0.03,14.15 ± 0.03,(2.86 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(2.59 ± 0.07) × 10⁻¹¹,(2.5 ± 0.06) × 10⁻¹¹,(2.67 ± 0.08) × 10⁻¹¹
MRK 501,00030793193,56093.99,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.18 ± 0.03,14.67 ± 0.03,13.97 ± 0.03,14.14 ± 0.03,14.17 ± 0.03,14.07 ± 0.03,(2.84 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(2.57 ± 0.07) × 10⁻¹¹,(2.55 ± 0.06) × 10⁻¹¹,(2.89 ± 0.08) × 10⁻¹¹
MRK 501,00030793194,56095.05,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.12 ± 0.03,14.59 ± 0.03,13.93 ± 0.03,14.13 ± 0.03,14.12 ± 0.03,14.1 ± 0.03,(2.99 ± 0.09) × 10⁻¹¹,(0.45 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(2.6 ± 0.07) × 10⁻¹¹,(2.68 ± 0.07) × 10⁻¹¹,(2.8 ± 0.09) × 10⁻¹¹
MRK 501,00030793195,56097.05,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.01 ± 0.06,-,-,-,-,-,(2.88 ± 0.15) × 10⁻¹¹,-,-
MRK 501,00030793196,56101.28,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.14 ± 0.03,14.65 ± 0.03,-,14.11 ± 0.03,14.13 ± 0.03,-,(2.94 ± 0.08) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,-,(2.65 ± 0.07) × 10⁻¹¹,(2.64 ± 0.06) × 10⁻¹¹,-
MRK 501,00030793197,56103.29,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.07 ± 0.03,14.64 ± 0.03,13.91 ± 0.03,14.07 ± 0.03,14.12 ± 0.03,14.03 ± 0.03,(3.13 ± 0.09) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(2.74 ± 0.07) × 10⁻¹¹,(2.68 ± 0.06) × 10⁻¹¹,(2.98 ± 0.08) × 10⁻¹¹
MRK 501,00030793198,56110.36,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.12 ± 0.03,14.64 ± 0.03,13.94 ± 0.03,14.09 ± 0.03,14.05 ± 0.03,14.0 ± 0.03,(2.99 ± 0.09) × 10⁻¹¹,(0.42 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.69 ± 0.07) × 10⁻¹¹,(2.85 ± 0.07) × 10⁻¹¹,(3.08 ± 0.09) × 10⁻¹¹
MRK 501,00030793199,56116.5,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.02 ± 0.03,14.51 ± 0.03,13.84 ± 0.04,13.88 ± 0.03,13.95 ± 0.03,13.88 ± 0.04,(0.33 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.01) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(3.13 ± 0.08) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰
MRK 501,00030793200,56131.47,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.02 ± 0.03,14.54 ± 0.03,13.88 ± 0.04,14.01 ± 0.03,14.0 ± 0.03,13.9 ± 0.03,(0.33 ± 0.01) × 10⁻¹⁰,(0.46 ± 0.01) × 10⁻¹⁰,(0.61 ± 0.02) × 10⁻¹⁰,(2.89 ± 0.08) × 10⁻¹¹,(3.0 ± 0.07) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰
MRK 501,00030793201,56138.16,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.06 ± 0.03,14.57 ± 0.03,13.89 ± 0.03,14.04 ± 0.03,14.07 ± 0.03,13.99 ± 0.03,(3.16 ± 0.09) × 10⁻¹¹,(0.46 ± 0.01) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(2.8 ± 0.08) × 10⁻¹¹,(2.8 ± 0.07) × 10⁻¹¹,(3.11 ± 0.09) × 10⁻¹¹
MRK 501,00030793202,56383.03,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.06 ± 0.03,14.62 ± 0.03,13.94 ± 0.03,14.08 ± 0.03,14.09 ± 0.03,13.99 ± 0.03,(0.32 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(2.72 ± 0.07) × 10⁻¹¹,(2.75 ± 0.07) × 10⁻¹¹,(3.09 ± 0.09) × 10⁻¹¹
MRK 501,00030793203,56389.45,253.46757,39.76017,16 53 52.2168,39 45 36.612,14.04 ± 0.03,14.6 ± 0.03,13.93 ± 0.03,14.04 ± 0.03,14.03 ± 0.03,14.03 ± 0.03,(0.32 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(2.82 ± 0.08) × 10⁻¹¹,(2.9 ± 0.07) × 10⁻¹¹,(2.99 ± 0.09) × 10⁻¹¹
MRK 501,00030793204,56391.16,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.02 ± 0.03,14.06 ± 0.03,14.02 ± 0.03,-,-,-,(2.85 ± 0.08) × 10⁻¹¹,(2.84 ± 0.08) × 10⁻¹¹,(3.01 ± 0.1) × 10⁻¹¹
MRK 501,00030793205,56393.42,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.0 ± 0.03,14.01 ± 0.03,13.92 ± 0.03,-,-,-,(2.92 ± 0.07) × 10⁻¹¹,(2.96 ± 0.08) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰
MRK 501,00080176001,56395.33,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.0 ± 0.02,14.02 ± 0.02,13.95 ± 0.03,-,-,-,(2.92 ± 0.06) × 10⁻¹¹,(2.92 ± 0.07) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
MRK 501,00030793206,56397.47,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.06 ± 0.03,14.07 ± 0.03,14.0 ± 0.03,-,-,-,(2.75 ± 0.06) × 10⁻¹¹,(2.8 ± 0.07) × 10⁻¹¹,(3.07 ± 0.08) × 10⁻¹¹
MRK 501,00030793207,56399.11,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.08 ± 0.03,14.12 ± 0.03,14.02 ± 0.03,-,-,-,(2.72 ± 0.07) × 10⁻¹¹,(2.68 ± 0.08) × 10⁻¹¹,(3.01 ± 0.1) × 10⁻¹¹
MRK 501,00030793208,56401.41,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.1 ± 0.03,14.14 ± 0.03,14.08 ± 0.03,-,-,-,(2.65 ± 0.06) × 10⁻¹¹,(2.64 ± 0.06) × 10⁻¹¹,(2.87 ± 0.08) × 10⁻¹¹
MRK 501,00030793209,56405.35,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.1 ± 0.03,14.11 ± 0.03,14.03 ± 0.03,-,-,-,(2.67 ± 0.06) × 10⁻¹¹,(2.7 ± 0.06) × 10⁻¹¹,(2.98 ± 0.08) × 10⁻¹¹
MRK 501,00030793210,56409.13,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.05 ± 0.03,14.1 ± 0.03,14.02 ± 0.03,-,-,-,(2.8 ± 0.08) × 10⁻¹¹,(2.72 ± 0.07) × 10⁻¹¹,(3.03 ± 0.09) × 10⁻¹¹
MRK 501,00030793211,56411.89,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,-,14.09 ± 0.03,-,-,-,-,-,(2.74 ± 0.07) × 10⁻¹¹,-
MRK 501,00030793212,56414.22,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.1 ± 0.03,14.12 ± 0.03,14.06 ± 0.03,-,-,-,(2.66 ± 0.06) × 10⁻¹¹,(2.66 ± 0.06) × 10⁻¹¹,(2.91 ± 0.08) × 10⁻¹¹
MRK 501,00030793213,56416.15,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,-,14.16 ± 0.03,-,-,-,-,-,(2.57 ± 0.07) × 10⁻¹¹,-
MRK 501,00030793216,56425.37,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.14 ± 0.03,14.14 ± 0.03,14.09 ± 0.03,-,-,-,(2.56 ± 0.06) × 10⁻¹¹,(2.62 ± 0.06) × 10⁻¹¹,(2.84 ± 0.07) × 10⁻¹¹
MRK 501,00030793217,56427.3,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,-,14.09 ± 0.03,-,-,-,-,-,(2.75 ± 0.08) × 10⁻¹¹,-
MRK 501,00030793218,56431.37,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.13 ± 0.03,14.14 ± 0.03,14.07 ± 0.03,-,-,-,(2.59 ± 0.06) × 10⁻¹¹,(2.62 ± 0.06) × 10⁻¹¹,(2.89 ± 0.08) × 10⁻¹¹
MRK 501,00030793219,56436.39,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.02 ± 0.02,14.01 ± 0.03,13.97 ± 0.03,-,-,-,(2.87 ± 0.07) × 10⁻¹¹,(2.96 ± 0.07) × 10⁻¹¹,(3.16 ± 0.08) × 10⁻¹¹
MRK 501,00030793220,56439.72,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.03 ± 0.04,-,-,-,-,-,(2.83 ± 0.12) × 10⁻¹¹,-,-
MRK 501,00030793221,56443.04,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.17 ± 0.03,14.3 ± 0.03,14.21 ± 0.03,-,-,-,(2.48 ± 0.06) × 10⁻¹¹,(2.27 ± 0.06) × 10⁻¹¹,(2.52 ± 0.08) × 10⁻¹¹
MRK 501,00030793222,56447.33,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.04 ± 0.03,14.05 ± 0.03,14.02 ± 0.03,-,-,-,(2.82 ± 0.07) × 10⁻¹¹,(2.85 ± 0.07) × 10⁻¹¹,(3.02 ± 0.08) × 10⁻¹¹
MRK 501,00030793226,56463.29,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.1 ± 0.03,14.12 ± 0.03,14.06 ± 0.03,-,-,-,(2.67 ± 0.06) × 10⁻¹¹,(2.67 ± 0.06) × 10⁻¹¹,(2.9 ± 0.08) × 10⁻¹¹
MRK 501,00030793227,56467.22,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.18 ± 0.03,14.31 ± 0.03,14.14 ± 0.03,-,-,-,(2.46 ± 0.06) × 10⁻¹¹,(2.24 ± 0.06) × 10⁻¹¹,(2.71 ± 0.07) × 10⁻¹¹
MRK 501,00030793228,56472.23,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.14 ± 0.03,14.13 ± 0.03,14.07 ± 0.03,-,-,-,(2.58 ± 0.06) × 10⁻¹¹,(2.65 ± 0.06) × 10⁻¹¹,(2.89 ± 0.08) × 10⁻¹¹
MRK 501,00030793229,56476.3,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.07 ± 0.03,14.04 ± 0.03,14.0 ± 0.03,-,-,-,(2.74 ± 0.07) × 10⁻¹¹,(2.87 ± 0.07) × 10⁻¹¹,(3.06 ± 0.08) × 10⁻¹¹
MRK 501,00030793230,56479.91,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.11 ± 0.03,14.1 ± 0.03,14.06 ± 0.03,-,-,-,(2.64 ± 0.06) × 10⁻¹¹,(2.73 ± 0.07) × 10⁻¹¹,(2.89 ± 0.08) × 10⁻¹¹
MRK 501,00030793231,56480.24,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.17 ± 0.03,14.18 ± 0.03,14.09 ± 0.03,-,-,-,(2.5 ± 0.06) × 10⁻¹¹,(2.54 ± 0.06) × 10⁻¹¹,(2.82 ± 0.08) × 10⁻¹¹
MRK 501,00030793232,56483.92,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.07 ± 0.05,14.04 ± 0.04,14.08 ± 0.05,-,-,-,(2.73 ± 0.13) × 10⁻¹¹,(2.88 ± 0.1) × 10⁻¹¹,(2.85 ± 0.12) × 10⁻¹¹
MRK 501,00030793233,56485.05,253.46757,39.76017,16 53 52.2168,39 45 36.612,-,-,-,14.08 ± 0.03,14.05 ± 0.03,14.0 ± 0.03,-,-,-,(2.71 ± 0.06) × 10⁻¹¹,(2.85 ± 0.07) × 10⁻¹¹,(3.09 ± 0.08) × 10⁻¹¹
