Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
ON 231,00035018048,55661.62,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.1 ± 0.05,15.89 ± 0.05,15.57 ± 0.07,15.2 ± 0.05,15.36 ± 0.04,15.3 ± 0.06,(1.24 ± 0.06) × 10⁻¹¹,(1.36 ± 0.06) × 10⁻¹¹,(1.3 ± 0.09) × 10⁻¹¹,(0.99 ± 0.05) × 10⁻¹¹,(0.88 ± 0.03) × 10⁻¹¹,(0.96 ± 0.05) × 10⁻¹¹
ON 231,00035018049,55669.36,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.45 ± 0.04,16.19 ± 0.04,15.65 ± 0.05,15.47 ± 0.04,15.68 ± 0.03,15.55 ± 0.04,(0.9 ± 0.03) × 10⁻¹¹,(1.04 ± 0.04) × 10⁻¹¹,(1.2 ± 0.06) × 10⁻¹¹,(0.77 ± 0.03) × 10⁻¹¹,(0.65 ± 0.02) × 10⁻¹¹,(0.76 ± 0.03) × 10⁻¹¹
ON 231,00035018050,55675.71,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.61 ± 0.04,16.24 ± 0.04,15.83 ± 0.06,15.63 ± 0.04,15.81 ± 0.04,15.6 ± 0.05,(0.77 ± 0.03) × 10⁻¹¹,(0.99 ± 0.04) × 10⁻¹¹,(1.01 ± 0.05) × 10⁻¹¹,(0.67 ± 0.03) × 10⁻¹¹,(0.58 ± 0.02) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹
ON 231,00035018051,55691.3,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.04 ± 0.04,15.81 ± 0.04,15.43 ± 0.05,15.01 ± 0.04,15.18 ± 0.03,15.08 ± 0.04,(1.31 ± 0.04) × 10⁻¹¹,(1.47 ± 0.05) × 10⁻¹¹,(1.47 ± 0.07) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(1.04 ± 0.03) × 10⁻¹¹,(1.18 ± 0.04) × 10⁻¹¹
ON 231,00035018053,55710.96,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.19 ± 0.04,15.96 ± 0.04,15.47 ± 0.05,15.27 ± 0.04,15.5 ± 0.03,15.29 ± 0.05,(1.14 ± 0.04) × 10⁻¹¹,(1.29 ± 0.05) × 10⁻¹¹,(1.41 ± 0.07) × 10⁻¹¹,(0.93 ± 0.03) × 10⁻¹¹,(0.78 ± 0.02) × 10⁻¹¹,(0.97 ± 0.04) × 10⁻¹¹
ON 231,00035018054,55727.85,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.37 ± 0.04,16.23 ± 0.04,15.77 ± 0.06,15.42 ± 0.04,15.62 ± 0.03,15.46 ± 0.04,(0.96 ± 0.04) × 10⁻¹¹,(1.0 ± 0.04) × 10⁻¹¹,(1.08 ± 0.06) × 10⁻¹¹,(0.81 ± 0.03) × 10⁻¹¹,(0.69 ± 0.02) × 10⁻¹¹,(0.83 ± 0.03) × 10⁻¹¹
ON 231,00035018055,55728.35,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.48 ± 0.03,16.34 ± 0.04,15.86 ± 0.06,15.44 ± 0.04,15.75 ± 0.04,15.52 ± 0.05,(0.87 ± 0.02) × 10⁻¹¹,(0.91 ± 0.04) × 10⁻¹¹,(0.98 ± 0.05) × 10⁻¹¹,(0.79 ± 0.03) × 10⁻¹¹,(0.62 ± 0.02) × 10⁻¹¹,(0.79 ± 0.03) × 10⁻¹¹
ON 231,00035018056,55960.42,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.94 ± 0.04,15.67 ± 0.03,15.16 ± 0.04,14.87 ± 0.03,15.09 ± 0.03,14.91 ± 0.04,(1.43 ± 0.05) × 10⁻¹¹,(1.67 ± 0.05) × 10⁻¹¹,(1.88 ± 0.08) × 10⁻¹¹,(1.34 ± 0.04) × 10⁻¹¹,(1.13 ± 0.03) × 10⁻¹¹,(1.38 ± 0.05) × 10⁻¹¹
ON 231,00035018057,55967.73,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.7 ± 0.03,15.54 ± 0.03,15.09 ± 0.04,14.7 ± 0.03,14.85 ± 0.03,14.7 ± 0.03,(1.78 ± 0.05) × 10⁻¹¹,(1.89 ± 0.06) × 10⁻¹¹,(2.0 ± 0.08) × 10⁻¹¹,(1.57 ± 0.05) × 10⁻¹¹,(1.41 ± 0.04) × 10⁻¹¹,(1.67 ± 0.05) × 10⁻¹¹
ON 231,00035018058,55974.63,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.95 ± 0.04,15.62 ± 0.04,15.15 ± 0.05,15.03 ± 0.04,15.27 ± 0.03,15.07 ± 0.04,(1.42 ± 0.05) × 10⁻¹¹,(1.74 ± 0.06) × 10⁻¹¹,(1.9 ± 0.08) × 10⁻¹¹,(1.16 ± 0.04) × 10⁻¹¹,(0.96 ± 0.03) × 10⁻¹¹,(1.19 ± 0.05) × 10⁻¹¹
ON 231,00035018059,55981.83,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.96 ± 0.04,15.76 ± 0.04,15.24 ± 0.05,15.03 ± 0.04,15.17 ± 0.03,14.94 ± 0.04,(1.41 ± 0.05) × 10⁻¹¹,(1.54 ± 0.05) × 10⁻¹¹,(1.75 ± 0.07) × 10⁻¹¹,(1.16 ± 0.04) × 10⁻¹¹,(1.05 ± 0.03) × 10⁻¹¹,(1.34 ± 0.05) × 10⁻¹¹
ON 231,00035018060,55988.08,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.7 ± 0.04,15.47 ± 0.03,15.13 ± 0.05,14.81 ± 0.04,14.94 ± 0.03,14.77 ± 0.04,(1.79 ± 0.06) × 10⁻¹¹,(2.01 ± 0.06) × 10⁻¹¹,(1.94 ± 0.08) × 10⁻¹¹,(1.42 ± 0.05) × 10⁻¹¹,(1.3 ± 0.04) × 10⁻¹¹,(1.57 ± 0.05) × 10⁻¹¹
ON 231,00035018061,56002.35,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.0 ± 0.04,15.77 ± 0.04,15.32 ± 0.05,14.99 ± 0.04,15.16 ± 0.03,15.06 ± 0.04,(1.36 ± 0.05) × 10⁻¹¹,(1.53 ± 0.05) × 10⁻¹¹,(1.63 ± 0.08) × 10⁻¹¹,(1.2 ± 0.04) × 10⁻¹¹,(1.06 ± 0.03) × 10⁻¹¹,(1.2 ± 0.05) × 10⁻¹¹
ON 231,00035018062,56010.56,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.85 ± 0.03,15.71 ± 0.03,15.24 ± 0.04,14.88 ± 0.03,15.01 ± 0.03,14.9 ± 0.04,(1.56 ± 0.05) × 10⁻¹¹,(1.61 ± 0.05) × 10⁻¹¹,(1.76 ± 0.07) × 10⁻¹¹,(1.33 ± 0.04) × 10⁻¹¹,(1.21 ± 0.03) × 10⁻¹¹,(1.39 ± 0.05) × 10⁻¹¹
ON 231,00035018063,56023.96,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.88 ± 0.05,15.65 ± 0.04,15.18 ± 0.06,14.82 ± 0.04,14.97 ± 0.04,14.81 ± 0.05,(1.52 ± 0.06) × 10⁻¹¹,(1.7 ± 0.07) × 10⁻¹¹,(1.85 ± 0.1) × 10⁻¹¹,(1.41 ± 0.06) × 10⁻¹¹,(1.26 ± 0.04) × 10⁻¹¹,(1.52 ± 0.07) × 10⁻¹¹
ON 231,00035018064,56037.23,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.86 ± 0.04,15.7 ± 0.04,15.26 ± 0.05,14.93 ± 0.04,15.07 ± 0.03,14.97 ± 0.04,(1.55 ± 0.05) × 10⁻¹¹,(1.62 ± 0.06) × 10⁻¹¹,(1.71 ± 0.08) × 10⁻¹¹,(1.27 ± 0.04) × 10⁻¹¹,(1.15 ± 0.03) × 10⁻¹¹,(1.31 ± 0.05) × 10⁻¹¹
ON 231,00035018065,56042.26,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.86 ± 0.04,15.62 ± 0.04,15.15 ± 0.05,14.87 ± 0.04,15.04 ± 0.03,14.93 ± 0.04,(1.55 ± 0.05) × 10⁻¹¹,(1.75 ± 0.06) × 10⁻¹¹,(1.89 ± 0.08) × 10⁻¹¹,(1.35 ± 0.04) × 10⁻¹¹,(1.19 ± 0.03) × 10⁻¹¹,(1.35 ± 0.05) × 10⁻¹¹
ON 231,00035018066,56053.08,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.1 ± 0.04,15.89 ± 0.04,15.38 ± 0.05,15.21 ± 0.04,15.41 ± 0.03,15.22 ± 0.04,(1.24 ± 0.04) × 10⁻¹¹,(1.36 ± 0.05) × 10⁻¹¹,(1.54 ± 0.07) × 10⁻¹¹,(0.98 ± 0.04) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹,(1.04 ± 0.04) × 10⁻¹¹
ON 231,00035018067,56058.09,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.98 ± 0.04,15.72 ± 0.04,15.31 ± 0.05,15.0 ± 0.04,15.19 ± 0.03,15.11 ± 0.04,(1.38 ± 0.05) × 10⁻¹¹,(1.6 ± 0.05) × 10⁻¹¹,(1.64 ± 0.07) × 10⁻¹¹,(1.19 ± 0.04) × 10⁻¹¹,(1.03 ± 0.03) × 10⁻¹¹,(1.15 ± 0.04) × 10⁻¹¹
ON 231,00035018068,56065.04,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.42 ± 0.04,16.19 ± 0.04,15.63 ± 0.05,15.5 ± 0.04,15.68 ± 0.04,15.57 ± 0.05,(0.92 ± 0.04) × 10⁻¹¹,(1.04 ± 0.04) × 10⁻¹¹,(1.22 ± 0.06) × 10⁻¹¹,(0.75 ± 0.03) × 10⁻¹¹,(0.66 ± 0.02) × 10⁻¹¹,(0.75 ± 0.03) × 10⁻¹¹
ON 231,00035018069,56072.25,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.32 ± 0.04,16.08 ± 0.04,15.53 ± 0.05,15.36 ± 0.04,15.5 ± 0.03,15.38 ± 0.04,(1.02 ± 0.04) × 10⁻¹¹,(1.15 ± 0.04) × 10⁻¹¹,(1.34 ± 0.06) × 10⁻¹¹,(0.85 ± 0.03) × 10⁻¹¹,(0.77 ± 0.02) × 10⁻¹¹,(0.89 ± 0.04) × 10⁻¹¹
ON 231,00035018070,56307.47,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.84 ± 0.05,16.47 ± 0.05,15.91 ± 0.07,15.88 ± 0.05,15.99 ± 0.04,15.89 ± 0.06,(0.63 ± 0.03) × 10⁻¹¹,(0.8 ± 0.04) × 10⁻¹¹,(0.94 ± 0.06) × 10⁻¹¹,(0.53 ± 0.03) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.56 ± 0.03) × 10⁻¹¹
ON 231,00035018071,56313.45,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.93 ± 0.05,16.65 ± 0.05,16.12 ± 0.07,16.03 ± 0.05,16.17 ± 0.04,15.98 ± 0.06,(0.57 ± 0.03) × 10⁻¹¹,(0.68 ± 0.03) × 10⁻¹¹,(0.78 ± 0.05) × 10⁻¹¹,(0.46 ± 0.02) × 10⁻¹¹,(0.42 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹
ON 231,00035018072,56324.59,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.74 ± 0.05,16.36 ± 0.04,16.06 ± 0.06,15.84 ± 0.05,15.91 ± 0.04,15.76 ± 0.05,(0.69 ± 0.03) × 10⁻¹¹,(0.89 ± 0.04) × 10⁻¹¹,(0.82 ± 0.05) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.53 ± 0.02) × 10⁻¹¹,(0.63 ± 0.03) × 10⁻¹¹
ON 231,00035018075,56352.72,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.38 ± 0.04,16.22 ± 0.04,15.71 ± 0.06,15.39 ± 0.04,15.58 ± 0.04,15.4 ± 0.05,(0.95 ± 0.04) × 10⁻¹¹,(1.01 ± 0.04) × 10⁻¹¹,(1.13 ± 0.06) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹,(0.72 ± 0.02) × 10⁻¹¹,(0.88 ± 0.04) × 10⁻¹¹
ON 231,00035018077,56366.39,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.33 ± 0.04,16.04 ± 0.04,15.61 ± 0.06,15.25 ± 0.04,15.46 ± 0.04,15.31 ± 0.05,(1.0 ± 0.04) × 10⁻¹¹,(1.19 ± 0.05) × 10⁻¹¹,(1.25 ± 0.07) × 10⁻¹¹,(0.94 ± 0.04) × 10⁻¹¹,(0.8 ± 0.03) × 10⁻¹¹,(0.95 ± 0.04) × 10⁻¹¹
ON 231,00035018078,56369.34,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.12 ± 0.04,15.86 ± 0.04,15.41 ± 0.05,15.18 ± 0.04,15.31 ± 0.03,15.19 ± 0.04,(1.21 ± 0.04) × 10⁻¹¹,(1.41 ± 0.05) × 10⁻¹¹,(1.49 ± 0.07) × 10⁻¹¹,(1.01 ± 0.04) × 10⁻¹¹,(0.93 ± 0.03) × 10⁻¹¹,(1.07 ± 0.04) × 10⁻¹¹
ON 231,00035018079,56380.59,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.05 ± 0.05,15.86 ± 0.05,15.4 ± 0.07,15.08 ± 0.05,15.28 ± 0.04,15.11 ± 0.06,(1.3 ± 0.06) × 10⁻¹¹,(1.4 ± 0.06) × 10⁻¹¹,(1.5 ± 0.09) × 10⁻¹¹,(1.11 ± 0.05) × 10⁻¹¹,(0.95 ± 0.04) × 10⁻¹¹,(1.15 ± 0.07) × 10⁻¹¹
ON 231,00035018080,56386.3,185.38204,28.23292,12 21 31.6896,28 13 58.512,14.83 ± 0.04,15.65 ± 0.04,-,14.98 ± 0.04,15.28 ± 0.06,-,(1.6 ± 0.05) × 10⁻¹¹,(1.7 ± 0.05) × 10⁻¹¹,-,(1.21 ± 0.04) × 10⁻¹¹,(0.95 ± 0.05) × 10⁻¹¹,-
ON 231,00035018081,56389.29,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.15 ± 0.04,15.84 ± 0.04,15.33 ± 0.05,15.2 ± 0.04,15.4 ± 0.03,15.3 ± 0.04,(1.19 ± 0.04) × 10⁻¹¹,(1.43 ± 0.05) × 10⁻¹¹,(1.61 ± 0.07) × 10⁻¹¹,(0.99 ± 0.04) × 10⁻¹¹,(0.85 ± 0.03) × 10⁻¹¹,(0.96 ± 0.04) × 10⁻¹¹
ON 231,00035018082,56395.58,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.36 ± 0.04,16.02 ± 0.04,15.56 ± 0.05,15.42 ± 0.04,15.7 ± 0.04,15.58 ± 0.05,(0.97 ± 0.04) × 10⁻¹¹,(1.21 ± 0.04) × 10⁻¹¹,(1.3 ± 0.06) × 10⁻¹¹,(0.81 ± 0.03) × 10⁻¹¹,(0.64 ± 0.02) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹
ON 231,00035018083,56408.23,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.73 ± 0.06,16.46 ± 0.06,15.92 ± 0.08,15.97 ± 0.07,16.2 ± 0.05,16.0 ± 0.08,(0.69 ± 0.04) × 10⁻¹¹,(0.81 ± 0.04) × 10⁻¹¹,(0.94 ± 0.07) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.51 ± 0.04) × 10⁻¹¹
ON 231,00035018084,56412.15,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.7 ± 0.05,16.47 ± 0.05,15.95 ± 0.06,15.8 ± 0.05,16.0 ± 0.04,15.86 ± 0.05,(0.71 ± 0.03) × 10⁻¹¹,(0.8 ± 0.03) × 10⁻¹¹,(0.91 ± 0.05) × 10⁻¹¹,(0.57 ± 0.03) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.57 ± 0.03) × 10⁻¹¹
ON 231,00035018087,56716.45,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.5 ± 0.05,16.17 ± 0.05,15.79 ± 0.07,15.66 ± 0.05,15.87 ± 0.04,15.69 ± 0.07,(0.86 ± 0.04) × 10⁻¹¹,(1.05 ± 0.04) × 10⁻¹¹,(1.06 ± 0.06) × 10⁻¹¹,(0.65 ± 0.03) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.67 ± 0.04) × 10⁻¹¹
ON 231,00035018088,56720.4,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.71 ± 0.05,16.36 ± 0.05,15.66 ± 0.06,15.84 ± 0.05,15.96 ± 0.04,15.98 ± 0.06,(0.71 ± 0.03) × 10⁻¹¹,(0.88 ± 0.04) × 10⁻¹¹,(1.19 ± 0.06) × 10⁻¹¹,(0.55 ± 0.03) × 10⁻¹¹,(0.51 ± 0.02) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹
ON 231,00035018089,56725.39,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.33 ± 0.04,16.09 ± 0.04,15.64 ± 0.06,15.5 ± 0.04,15.67 ± 0.04,15.52 ± 0.05,(1.0 ± 0.04) × 10⁻¹¹,(1.13 ± 0.04) × 10⁻¹¹,(1.21 ± 0.06) × 10⁻¹¹,(0.75 ± 0.03) × 10⁻¹¹,(0.66 ± 0.02) × 10⁻¹¹,(0.79 ± 0.03) × 10⁻¹¹
ON 231,00035018090,56730.52,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.51 ± 0.04,16.18 ± 0.04,15.6 ± 0.05,15.67 ± 0.05,15.89 ± 0.04,15.68 ± 0.05,(0.85 ± 0.03) × 10⁻¹¹,(1.05 ± 0.04) × 10⁻¹¹,(1.25 ± 0.06) × 10⁻¹¹,(0.64 ± 0.03) × 10⁻¹¹,(0.54 ± 0.02) × 10⁻¹¹,(0.68 ± 0.03) × 10⁻¹¹
ON 231,00035018091,56740.27,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.82 ± 0.05,16.42 ± 0.05,15.85 ± 0.06,15.97 ± 0.05,16.2 ± 0.04,16.09 ± 0.06,(0.64 ± 0.03) × 10⁻¹¹,(0.84 ± 0.04) × 10⁻¹¹,(1.0 ± 0.06) × 10⁻¹¹,(0.49 ± 0.02) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.47 ± 0.02) × 10⁻¹¹
ON 231,00035018092,56744.26,185.38204,28.23292,12 21 31.6896,28 13 58.512,16.1 ± 0.06,16.72 ± 0.05,15.99 ± 0.07,16.29 ± 0.06,16.48 ± 0.05,16.43 ± 0.07,(0.5 ± 0.03) × 10⁻¹¹,(0.64 ± 0.03) × 10⁻¹¹,(0.87 ± 0.05) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(3.13 ± 0.15) × 10⁻¹²,(0.34 ± 0.02) × 10⁻¹¹
ON 231,00035018093,56758.45,185.38204,28.23292,12 21 31.6896,28 13 58.512,16.09 ± 0.06,16.71 ± 0.06,16.17 ± 0.08,16.15 ± 0.07,16.36 ± 0.06,16.31 ± 0.08,(0.5 ± 0.03) × 10⁻¹¹,(0.64 ± 0.04) × 10⁻¹¹,(0.74 ± 0.06) × 10⁻¹¹,(0.41 ± 0.03) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹
ON 231,00035018094,56767.26,185.38204,28.23292,12 21 31.6896,28 13 58.512,-,-,-,16.39 ± 0.21,-,-,-,-,-,(0.33 ± 0.06) × 10⁻¹¹,-,-
ON 231,00035018096,56780.33,185.38204,28.23292,12 21 31.6896,28 13 58.512,16.09 ± 0.06,16.71 ± 0.06,16.16 ± 0.08,16.2 ± 0.07,16.38 ± 0.06,16.34 ± 0.08,(0.5 ± 0.03) × 10⁻¹¹,(0.64 ± 0.04) × 10⁻¹¹,(0.75 ± 0.06) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(0.37 ± 0.03) × 10⁻¹¹
ON 231,00035018097,56786.69,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.98 ± 0.07,16.66 ± 0.07,-,16.06 ± 0.07,16.16 ± 0.07,-,(0.55 ± 0.03) × 10⁻¹¹,(0.67 ± 0.04) × 10⁻¹¹,-,(0.45 ± 0.03) × 10⁻¹¹,(0.42 ± 0.03) × 10⁻¹¹,-
ON 231,00035018098,56793.12,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.89 ± 0.07,16.51 ± 0.07,15.97 ± 0.09,15.79 ± 0.07,16.09 ± 0.06,15.85 ± 0.07,(0.6 ± 0.04) × 10⁻¹¹,(0.78 ± 0.05) × 10⁻¹¹,(0.89 ± 0.07) × 10⁻¹¹,(0.57 ± 0.03) × 10⁻¹¹,(0.45 ± 0.02) × 10⁻¹¹,(0.58 ± 0.04) × 10⁻¹¹
ON 231,00035018099,56804.18,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.52 ± 0.05,16.39 ± 0.05,15.81 ± 0.06,15.52 ± 0.04,15.74 ± 0.04,15.6 ± 0.05,(0.84 ± 0.03) × 10⁻¹¹,(0.86 ± 0.04) × 10⁻¹¹,(1.03 ± 0.06) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹,(0.62 ± 0.02) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹
ON 231,00035018100,57039.9,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.38 ± 0.05,16.08 ± 0.05,15.61 ± 0.07,15.46 ± 0.05,15.59 ± 0.04,15.46 ± 0.07,(0.96 ± 0.04) × 10⁻¹¹,(1.14 ± 0.05) × 10⁻¹¹,(1.24 ± 0.08) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹,(0.71 ± 0.03) × 10⁻¹¹,(0.83 ± 0.05) × 10⁻¹¹
ON 231,00035018101,57041.77,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.48 ± 0.05,16.21 ± 0.05,15.79 ± 0.08,15.61 ± 0.06,15.96 ± 0.05,15.68 ± 0.06,(0.87 ± 0.04) × 10⁻¹¹,(1.02 ± 0.05) × 10⁻¹¹,(1.05 ± 0.08) × 10⁻¹¹,(0.68 ± 0.04) × 10⁻¹¹,(0.51 ± 0.02) × 10⁻¹¹,(0.68 ± 0.04) × 10⁻¹¹
ON 231,00035018102,57042.49,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.6 ± 0.04,16.29 ± 0.04,15.76 ± 0.06,15.66 ± 0.05,15.83 ± 0.04,15.71 ± 0.05,(0.78 ± 0.03) × 10⁻¹¹,(0.94 ± 0.04) × 10⁻¹¹,(1.08 ± 0.06) × 10⁻¹¹,(0.65 ± 0.03) × 10⁻¹¹,(0.57 ± 0.02) × 10⁻¹¹,(0.66 ± 0.03) × 10⁻¹¹
ON 231,00035018103,57047.68,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.12 ± 0.05,15.93 ± 0.05,15.39 ± 0.06,15.13 ± 0.05,15.28 ± 0.04,15.18 ± 0.05,(1.22 ± 0.05) × 10⁻¹¹,(1.31 ± 0.06) × 10⁻¹¹,(1.52 ± 0.09) × 10⁻¹¹,(1.06 ± 0.05) × 10⁻¹¹,(0.95 ± 0.04) × 10⁻¹¹,(1.07 ± 0.05) × 10⁻¹¹
ON 231,00035018104,57052.47,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.15 ± 0.05,15.9 ± 0.05,15.3 ± 0.06,15.19 ± 0.05,15.36 ± 0.04,15.31 ± 0.07,(1.19 ± 0.05) × 10⁻¹¹,(1.35 ± 0.06) × 10⁻¹¹,(1.66 ± 0.1) × 10⁻¹¹,(1.0 ± 0.05) × 10⁻¹¹,(0.88 ± 0.04) × 10⁻¹¹,(0.95 ± 0.06) × 10⁻¹¹
ON 231,00035018105,57069.45,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.22 ± 0.04,16.0 ± 0.04,15.55 ± 0.05,15.27 ± 0.04,15.53 ± 0.04,15.31 ± 0.05,(1.11 ± 0.04) × 10⁻¹¹,(1.23 ± 0.04) × 10⁻¹¹,(1.31 ± 0.06) × 10⁻¹¹,(0.93 ± 0.03) × 10⁻¹¹,(0.76 ± 0.02) × 10⁻¹¹,(0.96 ± 0.04) × 10⁻¹¹
ON 231,00035018106,57101.32,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.97 ± 0.06,16.5 ± 0.05,16.04 ± 0.07,16.09 ± 0.06,16.26 ± 0.05,16.1 ± 0.07,(0.56 ± 0.03) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹,(0.84 ± 0.06) × 10⁻¹¹,(0.44 ± 0.02) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹
ON 231,00035018108,57123.35,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.68 ± 0.06,16.42 ± 0.06,15.82 ± 0.08,15.7 ± 0.06,16.02 ± 0.05,15.97 ± 0.07,(0.73 ± 0.04) × 10⁻¹¹,(0.84 ± 0.04) × 10⁻¹¹,(1.02 ± 0.07) × 10⁻¹¹,(0.62 ± 0.03) × 10⁻¹¹,(0.48 ± 0.02) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹
ON 231,00035018109,57436.51,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.56 ± 0.05,16.27 ± 0.05,15.75 ± 0.07,15.55 ± 0.05,15.79 ± 0.04,15.59 ± 0.06,(0.81 ± 0.04) × 10⁻¹¹,(0.97 ± 0.04) × 10⁻¹¹,(1.09 ± 0.07) × 10⁻¹¹,(0.72 ± 0.03) × 10⁻¹¹,(0.6 ± 0.02) × 10⁻¹¹,(0.74 ± 0.04) × 10⁻¹¹
ON 231,00035018110,57469.73,185.38204,28.23292,12 21 31.6896,28 13 58.512,16.37 ± 0.06,16.94 ± 0.06,16.39 ± 0.08,16.25 ± 0.06,16.57 ± 0.05,16.49 ± 0.07,(0.38 ± 0.02) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹,(0.61 ± 0.04) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹,(2.88 ± 0.14) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
ON 231,00035018111,57477.11,185.38204,28.23292,12 21 31.6896,28 13 58.512,16.25 ± 0.08,17.13 ± 0.09,16.74 ± 0.14,16.48 ± 0.1,16.72 ± 0.08,16.47 ± 0.11,(0.43 ± 0.03) × 10⁻¹¹,(0.44 ± 0.04) × 10⁻¹¹,(0.44 ± 0.06) × 10⁻¹¹,(3.05 ± 0.27) × 10⁻¹²,(2.53 ± 0.19) × 10⁻¹²,(0.33 ± 0.03) × 10⁻¹¹
ON 231,00035018112,57483.42,185.38204,28.23292,12 21 31.6896,28 13 58.512,16.2 ± 0.07,-,-,16.14 ± 0.06,-,-,(0.45 ± 0.03) × 10⁻¹¹,-,-,(0.42 ± 0.02) × 10⁻¹¹,-,-
ON 231,00035018113,57497.47,185.38204,28.23292,12 21 31.6896,28 13 58.512,15.79 ± 0.05,16.6 ± 0.05,15.93 ± 0.06,15.94 ± 0.05,16.22 ± 0.04,15.99 ± 0.06,(0.66 ± 0.03) × 10⁻¹¹,(0.71 ± 0.03) × 10⁻¹¹,(0.93 ± 0.05) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹
