Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1H 0323+342,00036533034,56338.4,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.53 ± 0.04,16.35 ± 0.04,15.8 ± 0.05,15.74 ± 0.04,16.09 ± 0.04,16.13 ± 0.05,(1.94 ± 0.07) × 10⁻¹¹,(1.79 ± 0.07) × 10⁻¹¹,(1.75 ± 0.09) × 10⁻¹¹,(1.86 ± 0.07) × 10⁻¹¹,(1.81 ± 0.06) × 10⁻¹¹,(2.15 ± 0.1) × 10⁻¹¹
1H 0323+342,00036533035,56338.86,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.54 ± 0.04,16.37 ± 0.04,15.82 ± 0.05,15.88 ± 0.04,16.07 ± 0.04,16.19 ± 0.05,(1.92 ± 0.07) × 10⁻¹¹,(1.74 ± 0.06) × 10⁻¹¹,(1.71 ± 0.08) × 10⁻¹¹,(1.63 ± 0.06) × 10⁻¹¹,(1.84 ± 0.06) × 10⁻¹¹,(2.04 ± 0.09) × 10⁻¹¹
1H 0323+342,00036533036,56353.7,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.43 ± 0.04,16.21 ± 0.04,15.71 ± 0.06,15.78 ± 0.05,15.96 ± 0.04,16.03 ± 0.05,(2.12 ± 0.08) × 10⁻¹¹,(2.02 ± 0.08) × 10⁻¹¹,(1.9 ± 0.1) × 10⁻¹¹,(1.8 ± 0.08) × 10⁻¹¹,(2.05 ± 0.07) × 10⁻¹¹,(2.37 ± 0.11) × 10⁻¹¹
1H 0323+342,00036533037,56356.73,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.56 ± 0.04,16.41 ± 0.04,15.83 ± 0.05,15.75 ± 0.04,15.88 ± 0.03,16.06 ± 0.05,(1.88 ± 0.07) × 10⁻¹¹,(1.68 ± 0.06) × 10⁻¹¹,(1.7 ± 0.08) × 10⁻¹¹,(1.84 ± 0.07) × 10⁻¹¹,(2.2 ± 0.07) × 10⁻¹¹,(2.31 ± 0.1) × 10⁻¹¹
1H 0323+342,00036533038,56485.35,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,15.66 ± 0.03,-,-,-,-,-,(2.7 ± 0.07) × 10⁻¹¹,-
1H 0323+342,00036533039,56489.63,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.16 ± 0.04,16.02 ± 0.04,15.48 ± 0.05,15.35 ± 0.04,15.54 ± 0.03,15.7 ± 0.05,(2.71 ± 0.1) × 10⁻¹¹,(2.42 ± 0.09) × 10⁻¹¹,(2.34 ± 0.11) × 10⁻¹¹,(2.66 ± 0.1) × 10⁻¹¹,(3.0 ± 0.1) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
1H 0323+342,00036533040,56491.76,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.25 ± 0.03,16.13 ± 0.04,15.53 ± 0.05,15.47 ± 0.04,15.63 ± 0.03,15.82 ± 0.05,(2.49 ± 0.08) × 10⁻¹¹,(2.18 ± 0.07) × 10⁻¹¹,(2.24 ± 0.09) × 10⁻¹¹,(2.39 ± 0.08) × 10⁻¹¹,(2.78 ± 0.08) × 10⁻¹¹,(2.87 ± 0.12) × 10⁻¹¹
1H 0323+342,00036533041,56492.17,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.19 ± 0.05,15.99 ± 0.05,15.46 ± 0.06,15.39 ± 0.05,15.56 ± 0.04,15.64 ± 0.05,(2.64 ± 0.11) × 10⁻¹¹,(2.48 ± 0.11) × 10⁻¹¹,(2.4 ± 0.14) × 10⁻¹¹,(2.57 ± 0.11) × 10⁻¹¹,(2.96 ± 0.11) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533042,56492.76,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.16 ± 0.03,15.96 ± 0.03,15.48 ± 0.04,15.42 ± 0.04,15.55 ± 0.03,15.71 ± 0.04,(2.72 ± 0.08) × 10⁻¹¹,(2.54 ± 0.08) × 10⁻¹¹,(2.34 ± 0.1) × 10⁻¹¹,(2.49 ± 0.08) × 10⁻¹¹,(2.97 ± 0.08) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
1H 0323+342,00036533043,56524.07,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.27 ± 0.04,16.22 ± 0.05,15.68 ± 0.06,15.54 ± 0.05,15.58 ± 0.04,15.72 ± 0.05,(2.46 ± 0.09) × 10⁻¹¹,(2.01 ± 0.08) × 10⁻¹¹,(1.96 ± 0.11) × 10⁻¹¹,(2.23 ± 0.09) × 10⁻¹¹,(2.9 ± 0.1) × 10⁻¹¹,(3.15 ± 0.14) × 10⁻¹¹
1H 0323+342,00036533044,56524.87,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.24 ± 0.04,16.1 ± 0.04,15.62 ± 0.06,15.36 ± 0.04,15.54 ± 0.04,15.7 ± 0.06,(2.52 ± 0.1) × 10⁻¹¹,(2.25 ± 0.09) × 10⁻¹¹,(2.05 ± 0.12) × 10⁻¹¹,(2.63 ± 0.1) × 10⁻¹¹,(3.02 ± 0.1) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533045,56525.44,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.25 ± 0.05,16.11 ± 0.06,15.72 ± 0.08,15.46 ± 0.05,15.66 ± 0.05,15.66 ± 0.08,(2.51 ± 0.12) × 10⁻¹¹,(2.21 ± 0.11) × 10⁻¹¹,(1.89 ± 0.15) × 10⁻¹¹,(2.42 ± 0.12) × 10⁻¹¹,(2.71 ± 0.11) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533046,56534.68,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.16 ± 0.03,16.06 ± 0.03,15.53 ± 0.03,15.48 ± 0.03,15.66 ± 0.03,15.82 ± 0.05,(2.71 ± 0.08) × 10⁻¹¹,(2.33 ± 0.07) × 10⁻¹¹,(2.24 ± 0.07) × 10⁻¹¹,(2.37 ± 0.08) × 10⁻¹¹,(2.69 ± 0.08) × 10⁻¹¹,(2.86 ± 0.12) × 10⁻¹¹
1H 0323+342,00036533047,56541.15,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.16 ± 0.03,16.07 ± 0.03,15.61 ± 0.05,15.38 ± 0.04,15.54 ± 0.03,15.58 ± 0.04,(2.72 ± 0.09) × 10⁻¹¹,(2.3 ± 0.07) × 10⁻¹¹,(2.09 ± 0.09) × 10⁻¹¹,(2.6 ± 0.08) × 10⁻¹¹,(3.01 ± 0.09) × 10⁻¹¹,(0.36 ± 0.01) × 10⁻¹⁰
1H 0323+342,00036533048,56548.07,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.08 ± 0.04,15.98 ± 0.04,15.5 ± 0.05,15.26 ± 0.04,15.41 ± 0.03,15.56 ± 0.05,(2.94 ± 0.1) × 10⁻¹¹,(2.51 ± 0.09) × 10⁻¹¹,(2.3 ± 0.11) × 10⁻¹¹,(2.89 ± 0.1) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰,(0.37 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533049,56555.13,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.02 ± 0.03,15.95 ± 0.03,15.46 ± 0.04,15.32 ± 0.03,15.53 ± 0.03,15.7 ± 0.04,(3.1 ± 0.09) × 10⁻¹¹,(2.58 ± 0.08) × 10⁻¹¹,(2.38 ± 0.09) × 10⁻¹¹,(2.74 ± 0.09) × 10⁻¹¹,(3.03 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
1H 0323+342,00036533050,56562.35,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.16 ± 0.04,16.01 ± 0.04,15.5 ± 0.06,15.36 ± 0.04,15.53 ± 0.04,15.64 ± 0.05,(2.71 ± 0.1) × 10⁻¹¹,(2.44 ± 0.09) × 10⁻¹¹,(2.31 ± 0.12) × 10⁻¹¹,(2.64 ± 0.11) × 10⁻¹¹,(3.02 ± 0.1) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533051,56567.98,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.14 ± 0.04,16.08 ± 0.04,15.58 ± 0.05,15.47 ± 0.04,15.54 ± 0.04,15.66 ± 0.05,(2.76 ± 0.1) × 10⁻¹¹,(2.29 ± 0.09) × 10⁻¹¹,(2.14 ± 0.11) × 10⁻¹¹,(2.38 ± 0.1) × 10⁻¹¹,(3.02 ± 0.1) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533052,57001.77,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.09 ± 0.04,16.02 ± 0.04,15.53 ± 0.05,15.4 ± 0.04,15.69 ± 0.04,15.75 ± 0.05,(2.9 ± 0.1) × 10⁻¹¹,(2.41 ± 0.09) × 10⁻¹¹,(2.24 ± 0.11) × 10⁻¹¹,(2.55 ± 0.1) × 10⁻¹¹,(2.63 ± 0.09) × 10⁻¹¹,(3.07 ± 0.13) × 10⁻¹¹
1H 0323+342,00036533053,57003.35,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.23 ± 0.03,16.17 ± 0.04,15.66 ± 0.05,15.61 ± 0.04,16.02 ± 0.04,16.04 ± 0.05,(2.54 ± 0.08) × 10⁻¹¹,(2.09 ± 0.07) × 10⁻¹¹,(1.99 ± 0.09) × 10⁻¹¹,(2.09 ± 0.07) × 10⁻¹¹,(1.92 ± 0.06) × 10⁻¹¹,(2.35 ± 0.1) × 10⁻¹¹
1H 0323+342,00036533054,57236.83,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.42 ± 0.04,16.21 ± 0.04,15.68 ± 0.05,15.6 ± 0.04,15.9 ± 0.03,15.88 ± 0.05,(2.15 ± 0.07) × 10⁻¹¹,(2.02 ± 0.07) × 10⁻¹¹,(1.96 ± 0.09) × 10⁻¹¹,(2.11 ± 0.07) × 10⁻¹¹,(2.17 ± 0.07) × 10⁻¹¹,(2.71 ± 0.11) × 10⁻¹¹
1H 0323+342,00036533055,57239.76,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.41 ± 0.04,16.29 ± 0.04,15.64 ± 0.05,15.64 ± 0.04,15.97 ± 0.04,16.09 ± 0.05,(2.16 ± 0.07) × 10⁻¹¹,(1.88 ± 0.06) × 10⁻¹¹,(2.02 ± 0.09) × 10⁻¹¹,(2.04 ± 0.07) × 10⁻¹¹,(2.03 ± 0.07) × 10⁻¹¹,(2.23 ± 0.1) × 10⁻¹¹
1H 0323+342,00036533056,57245.09,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.26 ± 0.04,16.18 ± 0.04,15.69 ± 0.05,15.55 ± 0.04,15.66 ± 0.04,15.79 ± 0.05,(2.47 ± 0.09) × 10⁻¹¹,(2.08 ± 0.08) × 10⁻¹¹,(1.93 ± 0.1) × 10⁻¹¹,(2.22 ± 0.09) × 10⁻¹¹,(2.69 ± 0.09) × 10⁻¹¹,(2.95 ± 0.13) × 10⁻¹¹
1H 0323+342,00036533058,57251.61,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.36 ± 0.05,16.2 ± 0.05,15.75 ± 0.08,15.62 ± 0.06,15.95 ± 0.05,15.92 ± 0.08,(2.26 ± 0.11) × 10⁻¹¹,(2.04 ± 0.1) × 10⁻¹¹,(1.84 ± 0.13) × 10⁻¹¹,(2.08 ± 0.11) × 10⁻¹¹,(2.07 ± 0.1) × 10⁻¹¹,(2.62 ± 0.18) × 10⁻¹¹
1H 0323+342,00036533059,57254.14,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.41 ± 0.04,16.22 ± 0.04,15.68 ± 0.06,15.61 ± 0.04,15.85 ± 0.04,16.3 ± 0.24,(2.16 ± 0.07) × 10⁻¹¹,(2.01 ± 0.07) × 10⁻¹¹,(1.95 ± 0.1) × 10⁻¹¹,(2.09 ± 0.08) × 10⁻¹¹,(2.26 ± 0.07) × 10⁻¹¹,(1.85 ± 0.41) × 10⁻¹¹
1H 0323+342,00036533060,57257.67,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.4 ± 0.04,16.24 ± 0.04,15.64 ± 0.06,15.7 ± 0.04,15.92 ± 0.04,15.95 ± 0.05,(2.18 ± 0.08) × 10⁻¹¹,(1.97 ± 0.07) × 10⁻¹¹,(2.03 ± 0.11) × 10⁻¹¹,(1.92 ± 0.08) × 10⁻¹¹,(2.12 ± 0.08) × 10⁻¹¹,(2.54 ± 0.12) × 10⁻¹¹
1H 0323+342,00036533061,57260.09,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.43 ± 0.05,16.3 ± 0.06,15.57 ± 0.07,15.58 ± 0.06,15.94 ± 0.05,15.92 ± 0.07,(2.12 ± 0.1) × 10⁻¹¹,(1.86 ± 0.1) × 10⁻¹¹,(2.16 ± 0.14) × 10⁻¹¹,(2.15 ± 0.12) × 10⁻¹¹,(2.07 ± 0.1) × 10⁻¹¹,(2.62 ± 0.17) × 10⁻¹¹
1H 0323+342,00036533062,57263.85,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.44 ± 0.04,16.33 ± 0.04,15.68 ± 0.05,15.69 ± 0.04,15.99 ± 0.04,16.0 ± 0.05,(2.09 ± 0.07) × 10⁻¹¹,(1.81 ± 0.07) × 10⁻¹¹,(1.95 ± 0.09) × 10⁻¹¹,(1.94 ± 0.07) × 10⁻¹¹,(1.98 ± 0.07) × 10⁻¹¹,(2.45 ± 0.11) × 10⁻¹¹
1H 0323+342,00036533063,57275.41,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.32 ± 0.04,16.19 ± 0.04,15.74 ± 0.06,15.59 ± 0.05,15.84 ± 0.04,15.93 ± 0.07,(2.34 ± 0.09) × 10⁻¹¹,(2.06 ± 0.08) × 10⁻¹¹,(1.85 ± 0.11) × 10⁻¹¹,(2.13 ± 0.09) × 10⁻¹¹,(2.27 ± 0.09) × 10⁻¹¹,(2.61 ± 0.17) × 10⁻¹¹
1H 0323+342,00036533064,57282.83,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.34 ± 0.06,16.25 ± 0.06,15.72 ± 0.09,15.59 ± 0.07,15.77 ± 0.06,15.79 ± 0.09,(2.29 ± 0.12) × 10⁻¹¹,(1.96 ± 0.11) × 10⁻¹¹,(1.88 ± 0.15) × 10⁻¹¹,(2.14 ± 0.13) × 10⁻¹¹,(2.43 ± 0.12) × 10⁻¹¹,(2.94 ± 0.23) × 10⁻¹¹
1H 0323+342,00036533065,57289.93,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.24 ± 0.04,16.1 ± 0.05,15.69 ± 0.06,15.38 ± 0.04,15.56 ± 0.04,15.66 ± 0.05,(2.52 ± 0.09) × 10⁻¹¹,(2.25 ± 0.11) × 10⁻¹¹,(1.93 ± 0.1) × 10⁻¹¹,(2.6 ± 0.1) × 10⁻¹¹,(2.96 ± 0.1) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533066,57295.04,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.12 ± 0.04,16.13 ± 0.04,15.62 ± 0.06,15.36 ± 0.04,15.49 ± 0.04,15.66 ± 0.05,(2.81 ± 0.1) × 10⁻¹¹,(2.17 ± 0.09) × 10⁻¹¹,(2.07 ± 0.11) × 10⁻¹¹,(2.64 ± 0.11) × 10⁻¹¹,(3.14 ± 0.11) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533067,57303.35,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.21 ± 0.04,16.0 ± 0.04,15.59 ± 0.06,15.22 ± 0.04,15.4 ± 0.04,15.59 ± 0.05,(2.6 ± 0.1) × 10⁻¹¹,(2.45 ± 0.09) × 10⁻¹¹,(2.13 ± 0.11) × 10⁻¹¹,(3.01 ± 0.12) × 10⁻¹¹,(0.34 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533068,57310.93,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.14 ± 0.05,16.03 ± 0.05,15.47 ± 0.07,15.32 ± 0.05,15.61 ± 0.05,15.71 ± 0.07,(2.77 ± 0.12) × 10⁻¹¹,(2.4 ± 0.11) × 10⁻¹¹,(2.38 ± 0.15) × 10⁻¹¹,(2.73 ± 0.13) × 10⁻¹¹,(2.83 ± 0.12) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹⁰
1H 0323+342,00036533069,57317.29,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.13 ± 0.04,16.14 ± 0.05,15.61 ± 0.07,15.43 ± 0.05,15.5 ± 0.04,15.73 ± 0.06,(2.78 ± 0.11) × 10⁻¹¹,(2.15 ± 0.1) × 10⁻¹¹,(2.08 ± 0.13) × 10⁻¹¹,(2.47 ± 0.12) × 10⁻¹¹,(3.12 ± 0.12) × 10⁻¹¹,(3.13 ± 0.17) × 10⁻¹¹
1H 0323+342,00034137001,57326.75,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.22 ± 0.04,16.06 ± 0.04,15.58 ± 0.06,15.51 ± 0.05,15.73 ± 0.04,15.8 ± 0.03,(2.58 ± 0.1) × 10⁻¹¹,(2.32 ± 0.09) × 10⁻¹¹,(2.14 ± 0.11) × 10⁻¹¹,(2.29 ± 0.1) × 10⁻¹¹,(2.52 ± 0.09) × 10⁻¹¹,(2.92 ± 0.08) × 10⁻¹¹
1H 0323+342,00036533071,57331.45,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.31 ± 0.06,16.23 ± 0.06,15.66 ± 0.08,15.62 ± 0.07,15.86 ± 0.06,16.05 ± 0.1,(2.36 ± 0.12) × 10⁻¹¹,(1.99 ± 0.11) × 10⁻¹¹,(1.98 ± 0.15) × 10⁻¹¹,(2.07 ± 0.13) × 10⁻¹¹,(2.25 ± 0.11) × 10⁻¹¹,(2.33 ± 0.22) × 10⁻¹¹
1H 0323+342,00036533072,57338.28,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.15 ± 0.04,16.14 ± 0.05,15.59 ± 0.06,15.48 ± 0.05,15.73 ± 0.04,15.78 ± 0.07,(2.74 ± 0.11) × 10⁻¹¹,(2.17 ± 0.09) × 10⁻¹¹,(2.12 ± 0.12) × 10⁻¹¹,(2.37 ± 0.11) × 10⁻¹¹,(2.52 ± 0.1) × 10⁻¹¹,(2.99 ± 0.18) × 10⁻¹¹
1H 0323+342,00036533073,57345.44,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.36 ± 0.05,16.17 ± 0.05,15.65 ± 0.07,15.55 ± 0.05,15.8 ± 0.05,15.96 ± 0.06,(2.26 ± 0.1) × 10⁻¹¹,(2.09 ± 0.1) × 10⁻¹¹,(2.01 ± 0.12) × 10⁻¹¹,(2.22 ± 0.11) × 10⁻¹¹,(2.37 ± 0.1) × 10⁻¹¹,(2.52 ± 0.14) × 10⁻¹¹
1H 0323+342,00036533074,57352.69,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.22 ± 0.04,16.16 ± 0.04,15.56 ± 0.05,15.47 ± 0.04,15.76 ± 0.04,15.87 ± 0.05,(2.57 ± 0.09) × 10⁻¹¹,(2.12 ± 0.08) × 10⁻¹¹,(2.19 ± 0.1) × 10⁻¹¹,(2.39 ± 0.09) × 10⁻¹¹,(2.46 ± 0.08) × 10⁻¹¹,(2.75 ± 0.13) × 10⁻¹¹
1H 0323+342,00036533075,57359.16,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.26 ± 0.05,16.22 ± 0.05,15.67 ± 0.07,15.58 ± 0.06,15.79 ± 0.05,15.91 ± 0.07,(2.47 ± 0.11) × 10⁻¹¹,(2.0 ± 0.1) × 10⁻¹¹,(1.97 ± 0.13) × 10⁻¹¹,(2.15 ± 0.11) × 10⁻¹¹,(2.39 ± 0.11) × 10⁻¹¹,(2.65 ± 0.18) × 10⁻¹¹
1H 0323+342,00036533076,57364.78,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.37 ± 0.06,16.15 ± 0.06,15.57 ± 0.08,15.44 ± 0.06,15.81 ± 0.06,15.9 ± 0.1,(2.23 ± 0.12) × 10⁻¹¹,(2.14 ± 0.12) × 10⁻¹¹,(2.16 ± 0.16) × 10⁻¹¹,(2.45 ± 0.14) × 10⁻¹¹,(2.34 ± 0.12) × 10⁻¹¹,(2.66 ± 0.24) × 10⁻¹¹
1H 0323+342,00036533077,57366.67,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.4 ± 0.12,-,-,15.46 ± 0.06,-,-,(2.18 ± 0.24) × 10⁻¹¹,-,-,(2.4 ± 0.14) × 10⁻¹¹,-,-
1H 0323+342,00036533078,57371.55,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.33 ± 0.04,16.21 ± 0.04,15.67 ± 0.06,15.57 ± 0.05,15.74 ± 0.04,16.04 ± 0.09,(2.32 ± 0.09) × 10⁻¹¹,(2.02 ± 0.08) × 10⁻¹¹,(1.96 ± 0.11) × 10⁻¹¹,(2.17 ± 0.09) × 10⁻¹¹,(2.51 ± 0.09) × 10⁻¹¹,(2.35 ± 0.2) × 10⁻¹¹
1H 0323+342,00036533079,57373.76,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.32 ± 0.05,16.23 ± 0.05,-,15.55 ± 0.05,15.75 ± 0.05,-,(2.35 ± 0.11) × 10⁻¹¹,(1.98 ± 0.1) × 10⁻¹¹,-,(2.22 ± 0.11) × 10⁻¹¹,(2.48 ± 0.12) × 10⁻¹¹,-
1H 0323+342,00036533080,57380.41,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.32 ± 0.04,16.16 ± 0.04,15.68 ± 0.06,15.53 ± 0.04,15.79 ± 0.04,15.92 ± 0.05,(2.34 ± 0.09) × 10⁻¹¹,(2.12 ± 0.08) × 10⁻¹¹,(1.95 ± 0.1) × 10⁻¹¹,(2.25 ± 0.09) × 10⁻¹¹,(2.38 ± 0.09) × 10⁻¹¹,(2.62 ± 0.13) × 10⁻¹¹
1H 0323+342,00036533081,58304.5,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.47 ± 0.03,-,-,-,-,-,(2.04 ± 0.05) × 10⁻¹¹,-,-,-,-,-
1H 0323+342,00036533082,58311.04,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,15.78 ± 0.03,-,-,-,-,-,(1.79 ± 0.05) × 10⁻¹¹,-,-
1H 0323+342,00036533083,58318.15,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,-,16.28 ± 0.04,-,-,-,-,-,(1.88 ± 0.07) × 10⁻¹¹
1H 0323+342,00036533084,58325.67,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,16.09 ± 0.03,-,-,-,-,-,(1.81 ± 0.05) × 10⁻¹¹,-
1H 0323+342,00036533085,58332.7,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.69 ± 0.03,-,-,-,-,-,(1.67 ± 0.04) × 10⁻¹¹,-,-,-,-,-
1H 0323+342,00036533086,58339.54,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,15.73 ± 0.03,-,-,-,-,-,(1.88 ± 0.05) × 10⁻¹¹,-,-
1H 0323+342,00036533087,58346.55,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,-,16.04 ± 0.04,-,-,-,-,-,(2.34 ± 0.1) × 10⁻¹¹
1H 0323+342,00036533088,58353.07,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,15.91 ± 0.03,-,-,-,-,-,(2.14 ± 0.07) × 10⁻¹¹,-
1H 0323+342,00036533089,58360.13,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.52 ± 0.03,-,-,-,-,-,(1.95 ± 0.05) × 10⁻¹¹,-,-,-,-,-
1H 0323+342,00036533090,58367.94,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,15.81 ± 0.03,-,-,-,-,-,(1.74 ± 0.05) × 10⁻¹¹,-,-
1H 0323+342,00036533091,58374.07,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,-,16.05 ± 0.04,-,-,-,-,-,(2.33 ± 0.08) × 10⁻¹¹
1H 0323+342,00036533092,58381.58,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,16.03 ± 0.03,-,-,-,-,-,(1.91 ± 0.05) × 10⁻¹¹,-
1H 0323+342,00036533093,58388.06,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.57 ± 0.03,-,-,-,-,-,(1.86 ± 0.05) × 10⁻¹¹,-,-,-,-,-
1H 0323+342,00036533094,58395.61,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,15.83 ± 0.03,-,-,-,-,-,(1.71 ± 0.05) × 10⁻¹¹,-,-
1H 0323+342,00036533095,58402.16,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,-,16.17 ± 0.04,-,-,-,-,-,(2.09 ± 0.07) × 10⁻¹¹
1H 0323+342,00036533096,58409.27,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,16.06 ± 0.03,-,-,-,-,-,(1.87 ± 0.05) × 10⁻¹¹,-
1H 0323+342,00036533097,58416.04,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.65 ± 0.03,-,-,-,-,-,(1.73 ± 0.04) × 10⁻¹¹,-,-,-,-,-
1H 0323+342,00036533098,58423.01,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,15.79 ± 0.03,-,-,-,-,-,(1.78 ± 0.05) × 10⁻¹¹,-,-
1H 0323+342,00036533099,58430.26,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,-,16.2 ± 0.04,-,-,-,-,-,(2.03 ± 0.07) × 10⁻¹¹
1H 0323+342,00036533100,58437.56,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,16.12 ± 0.03,-,-,-,-,-,(1.76 ± 0.05) × 10⁻¹¹,-
1H 0323+342,00036533101,58444.02,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.57 ± 0.03,-,-,-,-,-,(1.86 ± 0.04) × 10⁻¹¹,-,-,-,-,-
1H 0323+342,00036533102,58451.11,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,15.84 ± 0.03,-,-,-,-,-,(1.69 ± 0.04) × 10⁻¹¹,-,-
1H 0323+342,00036533103,58458.1,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,-,16.23 ± 0.04,-,-,-,-,-,(1.96 ± 0.07) × 10⁻¹¹
1H 0323+342,00036533104,58465.07,51.17151,34.1794,3 24 41.1624,34 10 45.84,-,-,-,-,16.18 ± 0.03,-,-,-,-,-,(1.66 ± 0.05) × 10⁻¹¹,-
1H 0323+342,00036533105,58759.3,51.17151,34.1794,3 24 41.1624,34 10 45.84,15.37 ± 0.04,16.23 ± 0.04,15.72 ± 0.05,15.62 ± 0.04,15.8 ± 0.03,15.93 ± 0.05,(2.24 ± 0.08) × 10⁻¹¹,(2.0 ± 0.07) × 10⁻¹¹,(1.88 ± 0.08) × 10⁻¹¹,(2.08 ± 0.08) × 10⁻¹¹,(2.36 ± 0.08) × 10⁻¹¹,(2.61 ± 0.12) × 10⁻¹¹
